60
57
58
50
53
53
54
49
49
48
51
48
48
42
42
39
41
39
33
36
33
39
37
33
32
29
22
19
17
19
65
59
58
48
52
48
55
47
49
47
46
48
48
50
43
42
44
36
39
44
35
24
29
28
25
24
22
27
27
21
67
61
55
51
51
51
51
53
49
47
43
41
40
41
36
41
42
42
31
43
37
34
33
32
31
24
28
26
29
20
73
67
55
57
53
56
48
48
48
40
45
48
44
44
41
42
41
42
35
42
33
32
33
29
30
33
23
21
17
10
67
56
55
60
51
53
56
55
50
50
45
49
45
38
46
41
38
39
40
32
37
30
29
38
33
25
21
16
18
17
62
57
59
51
54
54
54
56
40
48
49
48
50
48
44
38
43
36
37
44
34
28
33
29
25
27
23
25
15
19
60
66
58
56
57
56
54
45
49
45
47
49
43
45
44
41
41
38
31
34
33
29
27
34
28
29
24
25
20
21
58
62
57
61
52
56
50
57
55
46
43
48
46
41
42
40
35
44
37
39
36
32
30
34
24
17
24
22
23
19
59
61
53
50
57
54
53
53
50
50
50
55
47
46
44
42
40
41
40
37
32
26
27
29
25
26
27
29
12
15
66
62
65
59
54
53
54
54
48
47
50
46
49
43
41
41
39
36
34
35
34
32
33
29
24
24
23
19
19
17
66
57
54
59
56
55
56
55
52
51
50
41
48
40
41
45
43
38
36
37
33
32
34
22
22
23
23
26
20
15
58
67
61
52
49
53
50
51
45
47
40
42
42
40
41
41
39
44
33
31
35
33
32
35
24
32
33
28
22
30
63
64
60
54
49
52
45
50
47
41
44
42
49
41
44
40
34
36
34
33
33
38
41
38
35
27
26
26
23
21
59
62
58
59
51
54
45
52
50
49
44
47
44
45
42
37
45
43
34
33
42
34
36
33
30
27
26
18
18
13
57
58
55
54
61
52
56
50
45
47
43
41
37
37
42
42
41
41
39
36
29
33
35
33
28
28
25
23
21
60
59
60
49
50
50
48
47
50
51
43
48
44
47
40
42
42
38
44
37
37
28
27
35
25
30
24
17
17
61
58
58
57
52
50
45
49
49
50
43
44
44
44
42
39
36
41
42
37
36
29
30
28
33
21
27
23
21
58
55
53
53
50
56
56
52
45
51
48
47
50
47
46
44
43
41
40
32
31
36
30
23
26
25
19
17
15
67
59
53
53
55
56
44
52
50
49
50
45
42
49
41
42
40
45
34
35
31
35
29
32
22
28
19
17
15
62
61
61
58
62
55
56
50
56
47
43
51
37
43
42
46
45
41
41
36
31
36
27
20
19
17
16
19
11
69
64
57
61
56
54
57
56
49
57
42
54
44
39
40
45
33
40
30
36
34
26
30
22
21
24
15
20
14
72
64
55
59
60
53
52
47
46
47
44
48
42
46
39
41
41
36
35
39
33
29
30
26
25
26
21
18
15
57
60
57
62
47
59
44
52
50
55
47
42
41
43
48
39
32
35
36
30
34
26
24
21
28
21
17
63
57
55
57
56
58
53
50
47
47
55
47
42
45
50
42
41
33
32
27
28
20
20
24
25
20
13
55
54
62
57
60
55
51
49
41
47
41
43
48
41
44
43
36
34
40
39
36
25
28
26
22
19
11
67
57
55
53
57
55
51
51
47
48
47
40
45
43
38
35
31
40
42
31
38
25
29
21
15
22
24
61
63
58
55
56
55
52
54
50
48
44
41
43
41
44
39
33
31
29
31
28
26
30
26
24
25
20
54
63
59
59
55
53
56
52
55
41
43
41
45
41
47
42
42
44
31
37
30
22
23
19
17
18
18
57
55
57
63
52
49
51
52
47
47
46
42
39
44
45
43
40
38
28
27
26
21
20
21
15
57
54
62
50
50
53
53
54
47
44
42
42
46
38
38
38
36
28
31
24
19
20
17
65
57
59
55
50
52
49
40
42
45
39
44
41
42
37
42
36
31
29
24
28
24
12
57
54
62
50
50
53
53
54
47
44
42
42
46
38
38
38
36
28
31
24
19
20
17
65
57
59
55
50
52
49
40
42
45
39
44
41
42
37
42
36
31
29
24
28
24
12
67
57
62
50
54
51
46
47
44
40
31
42
39
39
35
29
26
30
32
37
30
23
32
59
62
63
58
42
46
52
44
48
42
41
40
41
38
34
36
36
31
24
31
31
22
22
62
50
47
49
54
48
52
45
45
41
43
42
37
40
38
38
35
29
30
37
28
26
27
65
56
58
53
51
53
48
49
44
46
45
45
42
37
38
43
30
30
28
25
20
23
14
63
58
55
57
52
46
48
43
44
42
45
42
46
46
39
35
34
33
30
28
25
17
15
62
60
62
57
54
45
52
50
44
45
39
40
40
37
39
36
34
31
28
24
21
28
15
61
60
56
59
49
55
50
47
37
41
41
37
38
39
34
39
30
35
24
30
24
16
